0,2.7927353e-11,1.9072535e-15,2.0423155e-12,4.2762394e-14,6.690744e-10,1.0,3.6130912e-10,2.2898186e-14,1.2416418e-11,1.1911687e-14,5.1810695e-12
1,5.2486227e-13,7.871328e-11,4.2708543e-09,8.683492e-13,2.1719748e-11,3.95267e-12,2.9911744e-09,4.467818e-12,1.0,4.0933484e-14,1.6419045e-12
2,1.8871793e-09,2.2096799e-13,7.324852e-13,1.4709882e-12,1.0680559e-18,3.5037752e-12,1.0,8.1614197e-16,8.6322665e-13,1.6686454e-12,9.5122207e-14
3,1.4252623e-11,2.653871e-16,1.5800167e-21,3.8668252e-10,9.1875654e-07,4.7446123e-15,1.1328417e-09,9.664183e-10,8.886617e-15,1.4191204e-12,0.99999905
4,1.0,1.9448774e-12,2.8984213e-09,4.4313854e-15,1.31894e-12,8.1692625e-10,3.026625e-12,9.647911e-10,3.1806118e-12,2.5769333e-11,3.2963816e-11
5,8.5857433e-13,7.542665e-16,1.4102661e-18,1.7284005e-12,2.2753052e-06,5.3196925e-10,1.6150714e-11,3.639399e-05,2.0029071e-13,1.6181605e-12,0.9999614
6,1.2924434e-15,1.0924557e-12,2.547267e-14,2.154799e-13,1.6727171e-09,1.1787881e-13,4.447347e-11,3.2354582e-13,1.0,7.353197e-17,5.052892e-15
7,1.6382276e-11,4.3268657e-13,1.2057606e-13,0.0001224341,8.796689e-09,2.2345871e-08,4.3233917e-06,3.732551e-07,2.5759536e-10,6.987554e-11,0.9998728
8,3.066144e-18,6.555649e-19,3.53028e-19,3.0479682e-15,1.5398399e-23,1.9424514e-17,1.0,3.563223e-20,7.05448e-15,1.3723401e-14,1.2229975e-16
9,8.084528e-12,1.9616898e-13,2.267287e-16,3.1781297e-13,1.0,3.6131306e-11,3.1022845e-12,1.2566242e-09,1.9346123e-10,1.8114855e-14,1.3153062e-10
10,2.5292193e-08,0.99773204,0.0022676482,2.3631044e-09,6.134128e-09,1.807525e-07,1.2392525e-09,3.253698e-10,8.398712e-10,2.8242118e-09,1.4477411e-10
11,1.9728901e-17,2.2646751e-17,7.497696e-21,1.0565172e-14,1.0,7.81616e-13,5.3474736e-15,4.19319e-12,8.732493e-12,1.1169011e-14,5.845869e-12
12,1.0,6.44903e-15,1.3718443e-12,2.847313e-14,1.9235408e-14,2.0718082e-12,5.995928e-11,1.5773794e-11,9.4720455e-14,2.1358965e-11,4.35928e-12
13,9.017316e-14,1.0238867e-14,2.8568114e-14,4.9813715e-15,1.4681781e-14,1.5247761e-09,1.0,1.9546884e-15,3.271394e-09,6.6116396e-12,1.5796027e-13
14,3.3139856e-13,4.372814e-11,1.6409488e-13,6.5954924e-12,4.0560554e-12,3.4339501e-15,2.8336404e-09,1.3125268e-14,4.386831e-15,1.0,4.1278675e-11
15,6.7342853e-07,2.2693991e-06,2.4134991e-08,1.0325897e-10,0.99848014,0.0014035029,1.1022892e-06,7.510048e-06,9.546298e-05,8.235708e-06,1.0321744e-06
16,4.028075e-06,3.9703876e-09,1.1700833e-10,1.9891726e-09,0.9999678,2.5562615e-05,4.734514e-10,3.722883e-09,6.62599e-10,1.5427476e-08,2.5539473e-06
17,1.170364e-14,1.684818e-12,2.2031736e-13,1.4348938e-09,1.0089738e-08,1.313101e-09,3.8610604e-09,1.5818009e-09,1.0,5.6904213e-16,2.6051397e-13
18,1.136174e-15,2.2068356e-18,2.4306802e-17,2.1971464e-14,2.7156334e-19,2.4675372e-16,1.0,4.3850866e-17,2.8390135e-12,6.145465e-14,5.4878606e-13
19,5.029677e-12,3.1571835e-16,2.1198478e-19,8.786688e-09,3.4742586e-13,4.3312378e-17,2.0917136e-07,3.2448888e-09,3.0172766e-15,1.4526466e-13,0.99999976
20,8.0468427e-25,6.889072e-20,3.6772332e-25,1.0427589e-11,9.539594e-15,1.0167093e-14,3.3735e-13,0.99999976,2.94614e-07,1.8120364e-23,7.082213e-18
21,1.119901e-13,1.4459214e-13,3.0838433e-19,1.0801701e-10,3.6649087e-11,3.525089e-17,5.8501275e-09,1.5910969e-16,2.9240772e-15,1.0,1.8700927e-15
22,1.0402016e-09,1.5255132e-11,1.7987725e-08,1.00650425e-11,2.0293007e-11,1.0,5.121944e-10,6.6742374e-14,4.6742024e-12,1.6880942e-10,1.1710474e-10
23,2.0111815e-16,2.639367e-15,2.0156438e-16,2.7661238e-14,1.404402e-10,6.043617e-13,2.122377e-15,1.0,7.600366e-11,1.940496e-17,8.415206e-09
24,2.0237134e-13,9.949848e-16,3.4104406e-14,2.8512694e-14,6.572499e-12,1.0,3.8988743e-10,2.769698e-14,1.0452238e-12,8.340752e-14,2.1526936e-11
25,6.9508147e-13,2.2378224e-16,5.472883e-16,5.410885e-13,2.1380903e-10,2.7056168e-09,0.9999999,1.478081e-12,1.4934471e-07,1.580977e-13,8.417761e-12
26,1.9345213e-08,0.9999995,1.6356564e-07,1.1045825e-08,7.0239364e-10,2.540816e-07,1.3993666e-10,1.4548508e-09,6.42157e-11,3.0968356e-10,1.1287567e-10
27,1.2035689e-11,5.9413267e-08,0.9999999,3.426599e-13,9.094217e-13,1.0811441e-08,2.0038947e-12,2.0587356e-14,4.7926563e-12,1.6093097e-11,3.355638e-11
28,2.4922987e-20,7.677305e-16,1.2710437e-21,1.7045659e-14,6.695502e-11,8.0481486e-14,5.063637e-16,1.0,1.114512e-09,6.4959717e-21,1.9087837e-13
29,3.8958248e-10,1.5350174e-13,2.8896678e-11,1.0168445e-11,0.0001620108,0.9998336,5.496417e-09,2.6835943e-08,6.6634737e-10,9.779775e-08,4.256521e-06
30,0.9991416,3.8112519e-06,0.00084029016,3.9339865e-11,5.6152707e-08,2.335649e-06,5.201971e-08,1.3371927e-08,6.652023e-09,1.591582e-08,1.1868409e-05
31,0.0056291744,7.1874706e-06,0.00027173973,6.5270067e-10,2.4163176e-06,0.9940818,2.085562e-06,4.5787882e-08,8.2068345e-07,4.5098478e-08,4.776677e-06
32,1.6249713e-20,1.2221627e-16,4.4884425e-17,1.5644688e-18,1.7899693e-16,1.5861206e-17,3.0483493e-13,1.7314417e-14,1.0,9.327465e-23,2.421027e-18
33,3.1835357e-16,1.0873562e-19,2.5541944e-21,1.0999283e-15,2.0386189e-07,5.171693e-14,2.4099347e-16,0.99999964,3.1223958e-12,4.1434656e-20,1.4075331e-07
34,5.7304726e-19,1.585875e-14,1.5621455e-15,1.01703054e-16,1.4260067e-14,8.206994e-14,4.1085996e-11,3.117957e-12,1.0,3.9919433e-21,8.793501e-19
35,5.0909645e-09,1.542405e-13,6.799925e-16,2.733027e-10,1.0,4.5715545e-08,3.4973088e-10,1.3208074e-09,1.9404782e-09,2.0718715e-12,2.2037245e-09
36,9.437218e-19,1.1657084e-13,5.8415507e-21,1.0183977e-15,1.6124458e-16,3.8128787e-19,6.76591e-13,6.474179e-13,1.0,7.106363e-23,7.925171e-18
37,3.1828917e-12,7.338594e-13,3.505469e-17,2.4885321e-11,0.9999994,2.919849e-07,1.08564296e-10,8.513487e-09,1.5674081e-09,1.9916908e-10,2.2288094e-07
38,1.6444707e-09,4.2396875e-13,3.1059743e-15,8.818147e-14,1.0,1.5727913e-08,1.01714616e-10,9.229907e-10,1.448091e-09,1.156708e-12,3.9666856e-09
39,4.6645305e-12,1.7375868e-16,3.564607e-14,3.9821187e-13,7.013205e-17,7.6232396e-13,1.0,2.747653e-13,5.468171e-11,1.8820685e-12,5.2035185e-09
40,1.21810995e-14,2.207372e-20,1.1904667e-18,2.0828832e-15,6.835795e-22,5.3072914e-17,1.0,1.0860021e-17,4.6490708e-14,2.6958524e-15,1.2930661e-13
41,1.4248408e-17,3.062881e-19,8.993208e-20,9.9364164e-17,1.7264467e-13,2.927592e-12,1.0,5.0741175e-16,1.3158871e-08,2.7914835e-15,1.02744715e-14
42,5.9980126e-10,1.5512371e-11,8.068753e-12,7.4601786e-10,1.5375903e-10,1.6105272e-13,2.2672182e-08,2.6705786e-13,2.5110884e-13,1.0,2.376975e-09
43,7.9881296e-10,2.489887e-16,6.4460254e-10,2.1357618e-09,3.0509707e-12,8.350645e-06,0.9999721,5.49313e-14,1.9514144e-05,1.2878255e-15,6.000591e-14
44,8.957514e-09,7.525259e-14,1.5860656e-14,4.2190665e-10,1.05189715e-13,1.1032639e-10,1.0,9.604419e-13,7.5221857e-11,5.6478164e-09,3.723839e-10
45,0.0033034685,0.99562424,0.0010290578,6.485856e-13,1.9075644e-05,2.3924187e-05,2.8066423e-09,1.7891262e-08,1.5972624e-07,1.3935415e-10,3.0140643e-09
46,7.529812e-06,0.000240797,4.4389327e-07,4.1623585e-09,7.133041e-06,2.2815685e-08,1.4695022e-06,2.9687195e-08,8.918606e-10,0.99973303,9.645677e-06
47,3.2812435e-12,1.7732922e-15,4.830503e-16,1.1685462e-10,2.0500348e-16,4.085112e-14,1.0,1.5357239e-13,4.3978714e-12,7.0253026e-11,7.199479e-11
48,0.00012502926,6.30501e-09,1.4229692e-11,3.3726604e-07,4.3545064e-05,3.7459924e-06,0.00010328169,3.112028e-09,1.912638e-08,0.999724,3.679667e-08
49,2.398734e-05,2.3821107e-05,2.2193302e-16,1.2594193e-06,4.1643875e-09,7.6059376e-16,1.3464683e-06,2.1262135e-10,6.1513603e-13,0.99994946,7.1953887e-09
50,2.9246144e-14,5.1034713e-15,3.021679e-14,9.674021e-14,1.1885718e-15,1.959635e-11,1.0,5.2093294e-16,1.89085e-10,4.5574114e-10,6.6143164e-15
51,1.7236569e-09,3.4881407e-11,1.4495383e-10,4.6001408e-11,8.1447743e-10,1.0,1.5172179e-10,7.335394e-13,1.6725741e-12,1.1297372e-10,5.0191065e-09
52,0.99999344,1.6844607e-11,4.6388415e-08,1.0810797e-11,6.6346484e-09,6.181399e-06,2.706015e-07,1.4976455e-10,3.7931122e-10,6.18047e-09,2.0453812e-09
53,1.7190885e-10,3.4899445e-14,2.5524693e-07,1.7709312e-09,9.701689e-16,4.1481665e-11,0.99999976,5.4945913e-14,9.809065e-09,6.6924964e-12,6.6076766e-09
54,3.2147916e-05,1.8324782e-08,3.7375457e-06,8.8265625e-07,1.11516665e-05,1.223967e-06,1.9021297e-06,3.0054515e-08,2.4467447e-08,2.3505802e-08,0.999949
55,7.390798e-08,1.1993915e-06,8.862259e-12,2.294501e-09,0.99998415,7.406218e-07,1.05517504e-11,3.7819668e-06,2.1812346e-08,1.0605361e-07,9.924561e-06
56,3.3991793e-13,9.9753684e-11,1.5774324e-15,5.7599614e-10,5.557904e-07,5.2217464e-14,7.613424e-10,8.193468e-12,6.3857025e-13,0.9999994,1.2831325e-09
57,1.0,5.679554e-13,2.3489641e-09,2.7884198e-14,7.45398e-13,4.196126e-12,3.73034e-12,2.5042132e-11,2.591941e-13,1.5383727e-11,1.8153847e-09
58,2.738508e-20,3.7741336e-15,1.7243434e-21,3.0092394e-17,3.021287e-14,5.870127e-19,2.8761778e-13,1.0078507e-15,1.0,6.3055785e-22,1.677469e-19
59,7.948197e-14,6.5289797e-16,2.6106284e-15,2.7034734e-15,9.666901e-14,1.31479e-09,1.0,8.428429e-16,5.0791513e-09,4.6061614e-12,4.074661e-14
60,1.9586038e-11,1.29304276e-11,8.057313e-19,6.269175e-13,2.5157252e-16,5.8517047e-19,3.383496e-09,2.6271206e-16,7.6370204e-17,1.0,1.9668656e-15
61,1.0043256e-06,1.3858459e-10,2.028865e-15,1.6506897e-11,3.8819895e-10,1.853458e-15,2.8524147e-10,6.196757e-13,2.7682153e-15,0.99999905,4.6605246e-12
62,2.377088e-13,2.319652e-19,1.2593517e-25,1.3723275e-17,6.364246e-24,4.0465247e-21,1.0,7.787436e-18,7.1224784e-17,1.3474412e-13,1.3357974e-14
63,1.0172295e-14,2.9317682e-18,1.6961319e-16,1.567301e-17,9.354107e-18,2.9804892e-10,1.0,1.2546762e-18,4.896568e-09,1.1171466e-17,1.0844083e-17
64,6.7566794e-12,4.2219024e-09,6.352532e-16,8.057642e-10,2.7805122e-10,2.4090617e-13,3.869057e-10,5.996011e-14,1.2713035e-13,1.0,2.7725958e-13
65,1.8213844e-17,8.021291e-16,5.316334e-15,8.280236e-17,4.329195e-15,2.0061471e-16,3.385369e-12,7.3511495e-17,1.0,3.238067e-22,7.007185e-18
66,0.99999976,1.6705375e-11,1.7014644e-09,4.1780483e-14,1.0669759e-08,1.5538107e-10,8.07248e-11,3.548548e-11,1.05418365e-11,2.385304e-07,2.178409e-11
67,7.90848e-12,6.5333926e-15,4.0014142e-12,3.0659506e-11,1.998913e-16,4.855377e-13,1.0,4.576101e-15,4.3173154e-10,3.126117e-11,5.6080297e-11
68,5.7522954e-07,0.9999993,7.559777e-11,4.7661552e-11,4.569803e-10,6.709445e-11,1.3047565e-09,9.538567e-12,1.6623416e-12,9.397316e-08,1.2161771e-11
69,2.2897392e-11,3.7991603e-18,2.0634683e-11,1.5105352e-15,1.7681351e-11,1.0,1.6070815e-09,1.6414307e-13,3.1189343e-11,1.4493362e-14,2.4331448e-12
70,5.678675e-10,1.0,8.028269e-09,5.543405e-10,8.321184e-12,6.236724e-09,6.502004e-11,3.2524893e-11,5.148414e-12,5.021469e-10,1.0454811e-12
71,1.0499639e-07,3.1047474e-08,1.699184e-10,1.2485777e-09,0.0011223231,4.4885056e-08,3.4682105e-06,7.268211e-09,8.4955476e-10,0.99885046,2.3614393e-05
72,9.368545e-23,5.28662e-17,7.425222e-23,7.042008e-14,2.3746933e-11,8.15006e-17,1.2764738e-17,1.0,4.7456284e-12,4.3963858e-20,2.5911055e-13
73,1.7952783e-06,2.2758715e-11,2.629721e-06,4.97151e-11,1.5699858e-12,7.260972e-07,0.99990463,1.9190702e-10,4.4460415e-07,3.8226354e-12,8.973717e-05
74,3.997134e-16,1.0354848e-12,1.0760568e-15,3.693235e-16,2.1344607e-13,3.0258843e-17,4.3819522e-13,8.0004926e-13,1.0,4.5201417e-18,1.9478527e-14
75,1.2568424e-09,3.0445344e-11,3.6466516e-12,3.2222283e-10,5.2117893e-10,8.825831e-11,6.6550996e-08,1.2273535e-12,4.322433e-13,0.9999999,6.2271816e-08
76,7.412712e-12,5.7796467e-12,8.0659937e-17,1.04675e-12,1.0,7.1434934e-11,6.362291e-13,3.438214e-09,1.5078391e-10,1.0487835e-10,5.0307416e-09
77,7.5531193e-16,1.7782404e-19,2.116658e-25,4.8788187e-16,2.3298534e-24,1.8836841e-20,1.0,1.1437643e-19,6.8691895e-18,6.597301e-13,6.7868377e-16
78,8.219906e-07,4.4038684e-10,5.439534e-14,2.1670896e-05,0.0052338485,3.725632e-08,1.2065028e-09,0.00039838228,2.208899e-10,1.1846546e-10,0.9943453
79,2.5587728e-05,0.025953094,0.036470372,4.0693546e-09,0.5708777,0.36630246,1.5364046e-06,1.1376527e-06,0.0003303994,3.3031985e-05,4.682314e-06
80,1.4076403e-12,2.2644815e-09,1.0,8.9669605e-14,1.6311193e-13,5.7831373e-10,1.65256e-14,1.6108481e-15,1.9880076e-13,4.0192188e-13,5.518658e-13
81,1.6623224e-11,3.0168434e-10,1.31989e-15,4.4419988e-08,0.9999949,3.2350195e-07,3.50422e-11,2.5835163e-06,2.5363809e-09,1.3470413e-09,2.1207634e-06
82,1.0,5.1663114e-14,4.167478e-11,2.4355833e-15,1.8097528e-13,2.480007e-13,1.0164295e-12,1.2767626e-11,6.046047e-14,2.6399211e-11,1.968472e-11
83,3.6031844e-11,3.0253974e-14,2.362627e-13,2.3462259e-14,4.9484613e-15,2.3981668e-06,0.9999976,4.7573853e-14,5.1572053e-09,1.3257588e-13,6.4206726e-12
84,1.8476812e-11,6.104224e-18,4.093947e-11,4.3687757e-12,3.0226926e-14,2.0600764e-07,0.99999976,6.239916e-15,7.999317e-09,1.1689187e-13,6.140634e-11
85,8.8952457e-10,3.1998966e-11,5.1383212e-15,5.4661296e-14,1.7681366e-17,2.900728e-20,1.00821005e-08,1.5307442e-16,2.9406744e-17,1.0,7.566902e-13
86,2.471982e-14,3.701149e-15,4.9144963e-16,1.9415472e-10,1.3154356e-19,3.6380756e-14,1.0,3.1445738e-17,2.3708678e-12,4.3847567e-15,1.4161162e-14
87,7.9485443e-07,6.400999e-11,9.0354243e-13,1.1586065e-11,1.38235115e-17,3.3493416e-12,0.99999917,5.8413554e-14,5.508518e-12,8.112101e-10,3.210603e-12
88,2.7002893e-09,1.4541858e-11,1.0867831e-12,3.158982e-09,0.99999344,6.4964456e-07,8.285548e-07,1.0606911e-08,1.6509136e-07,2.0250374e-08,4.9337004e-06
89,1.384939e-09,7.387098e-11,2.949672e-18,4.3770486e-13,7.86057e-15,4.6899722e-20,2.7370895e-11,6.1731986e-15,1.4096329e-17,1.0,6.2585453e-12
90,0.004093297,0.001728804,0.9928785,2.552798e-09,8.773404e-06,0.001243289,8.7080025e-06,3.2764706e-07,3.7802216e-05,2.504484e-08,3.6102514e-07
